id,type,title,agency,agency_raw,type_code,page_section,release_date,incident_date,incident_location,summary,redaction,video_pairing,pdf_pairing,video_title,dvids_video_id,modal_image_url,source_url,discovered_on,fetched_on,local_path,bytes,sha256,http_status,content_type,etag,last_modified,extracted_text_path,status,notes
fbi-012-65-hs1-834228961-62-hq-83894-serial-220,pdf,65_HS1-834228961_62-HQ-83894_Serial_220,FBI,FBI,PDF,Release 01,5/8/26,N/A,N/A,"The FBI's 62-HQ-83894 case file includes investigative records, eyewitness testimonies, and public reports concerning Unidentified Flying Objects and flying discs documented between June 1947 and July 1968. The records include high-profile incident accounts, photographic evidence from sites like Oak Ridge, TN, and technical proposals regarding potential propulsion systems. Additional topics include convention programs, researcher accounts, and extensive media coverage from the period.  This file is partially posted on FBI vault with more redactions and some pages missing.  Included here is the complete case file with several newly declassified pages and only minor redactions.",,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/65_hs1-834228961_62-hq-83894_serial_220.jpg,https://www.war.gov/medialink/ufo/release_1/65_hs1-834228961_62-hq-83894_serial_220.pdf,2026-05-08T16:48:52Z,2026-05-08T16:51:09Z,files/pdfs/fbi-012-65-hs1-834228961-62-hq-83894-serial-220.pdf,8421314,7899c7229a9c410bcc2ca0164c5a229c89c4ec9a31ead8824cdb8f5f501a605b,200,application/pdf,"""49c554f93acafffadc670549c77e5eee:1778199231.716398""","Thu, 07 May 2026 23:54:43 GMT",extracted/fbi-012-65-hs1-834228961-62-hq-83894-serial-220.md,ok,
fbi-013-65-hs1-834228961-62-hq-83894-serial-403,pdf,65_HS1-834228961_62-HQ-83894_Serial_403,FBI,FBI,PDF,Release 01,5/8/26,N/A,N/A,"The FBI's 62-HQ-83894 case file includes investigative records, eyewitness testimonies, and public reports concerning Unidentified Flying Objects and flying discs documented between June 1947 and July 1968. The records include high-profile incident accounts, photographic evidence from sites like Oak Ridge, TN, and technical proposals regarding potential propulsion systems. Additional topics include convention programs, researcher accounts, and extensive media coverage from the period.  This file is partially posted on FBI vault with more redactions and some pages missing.  Included here is the complete case file with several newly declassified pages and only minor redactions.",,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/65_hs1-834228961_62-hq-83894_serial_403.jpg,https://www.war.gov/medialink/ufo/release_1/65_hs1-834228961_62-hq-83894_serial_403.pdf,2026-05-08T16:48:52Z,2026-05-08T16:51:12Z,files/pdfs/fbi-013-65-hs1-834228961-62-hq-83894-serial-403.pdf,5745008,5cb3c74eecbafa0fb9d961ab173a1de54a89cbf430b55bdf144475c341413acf,200,application/pdf,"""79748b04487de824ff2306e6733f6d0b:1778199232.962213""","Thu, 07 May 2026 23:54:44 GMT",extracted/fbi-013-65-hs1-834228961-62-hq-83894-serial-403.md,ok,
fbi-014-65-hs1-834228961-62-hq-83894-serial-438,pdf,65_HS1-834228961_62-HQ-83894_Serial_438,FBI,FBI,PDF,Release 01,5/8/26,N/A,N/A,"The FBI's 62-HQ-83894 case file includes investigative records, eyewitness testimonies, and public reports concerning Unidentified Flying Objects and flying discs documented between June 1947 and July 1968. The records include high-profile incident accounts, photographic evidence from sites like Oak Ridge, TN, and technical proposals regarding potential propulsion systems. Additional topics include convention programs, researcher accounts, and extensive media coverage from the period.  This file is partially posted on FBI vault with more redactions and some pages missing.  Included here is the complete case file with several newly declassified pages and only minor redactions.",,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/65_hs1-834228961_62-hq-83894_serial_438.jpg,https://www.war.gov/medialink/ufo/release_1/65_hs1-834228961_62-hq-83894_serial_438.pdf,2026-05-08T16:48:52Z,2026-05-08T16:51:15Z,files/pdfs/fbi-014-65-hs1-834228961-62-hq-83894-serial-438.pdf,15143657,9a98bf803016c9a2252c03ea960d61d0e35652c88a9098018ebf8f953141c9a8,200,application/pdf,"""27a0c5d461bf89fdf643fa1b598423b6:1778199233.882006""","Thu, 07 May 2026 23:54:47 GMT",extracted/fbi-014-65-hs1-834228961-62-hq-83894-serial-438.md,ok,
fbi-015-65-hs1-834228961-62-hq-83894-serial-449,pdf,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,FBI,PDF,Release 01,5/8/26,N/A,N/A,"The FBI's 62-HQ-83894 case file includes investigative records, eyewitness testimonies, and public reports concerning Unidentified Flying Objects and flying discs documented between June 1947 and July 1968. The records include high-profile incident accounts, photographic evidence from sites like Oak Ridge, TN, and technical proposals regarding potential propulsion systems. Additional topics include convention programs, researcher accounts, and extensive media coverage from the period.  This file is partially posted on FBI vault with more redactions and some pages missing.  Included here is the complete case file with several newly declassified pages and only minor redactions.",,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/65_hs1-834228961_62-hq-83894_serial_449.jpg,https://www.war.gov/medialink/ufo/release_1/65_hs1-834228961_62-hq-83894_serial_449.pdf,2026-05-08T16:48:52Z,2026-05-08T16:51:19Z,files/pdfs/fbi-015-65-hs1-834228961-62-hq-83894-serial-449.pdf,12499481,beab1e97edc095b41bac00f3da2909e9fe252a6a3c623f46a83496bf7f4ed13b,200,application/pdf,"""c4d9fb4474431f4cc3fb68bb7b341008:1778199234.931957""","Thu, 07 May 2026 23:54:49 GMT",extracted/fbi-015-65-hs1-834228961-62-hq-83894-serial-449.md,ok,
fbi-016-65-hs1-834228961-62-hq-83894-sub-a,pdf,65_HS1-834228961_62-HQ-83894_SUB_A,FBI,FBI,PDF,Release 01,5/8/26,N/A,N/A,"The FBI's 62-HQ-83894 case file includes investigative records, eyewitness testimonies, and public reports concerning Unidentified Flying Objects and flying discs documented between June 1947 and July 1968. The records include high-profile incident accounts, photographic evidence from sites like Oak Ridge, TN, and technical proposals regarding potential propulsion systems. Additional topics include convention programs, researcher accounts, and extensive media coverage from the period.  This file is partially posted on FBI vault with more redactions and some pages missing.  Included here is the complete case file with several newly declassified pages and only minor redactions.",,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/65_hs1-834228961_62-hq-83894_sub_a.jpg,https://www.war.gov/medialink/ufo/release_1/65_hs1-834228961_62-hq-83894_sub_a.pdf,2026-05-08T16:48:52Z,2026-05-08T16:51:23Z,files/pdfs/fbi-016-65-hs1-834228961-62-hq-83894-sub-a.pdf,49325139,35995afc0d3986fffe9ca48b82d7712fcc7942e3e13ce554aac845302b5b1862,200,application/pdf,"""21fa194a847dab0b8720885511cfb374:1778199237.970211""","Thu, 07 May 2026 23:54:52 GMT",extracted/fbi-016-65-hs1-834228961-62-hq-83894-sub-a.md,ok,
fbi-017-65-hs1-101634279-100-de-18221-serial-844,pdf,65_HS1-101634279_100-DE-18221_Serial_844,FBI,FBI,PDF,Release 01,5/8/26,4/17/58,"Detroit, MI","An FBI memo from 1958 reporting a UFO sighting by a Detroit man who described a ""circular object with a crystal-type dome,"" and recommending that the information be forwarded to ""proper air force authorities.""",,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/65_hs1-101634279_100-de-18221_serial_844.jpg,https://www.war.gov/medialink/ufo/release_1/65_hs1-101634279_100-de-18221_serial_844.pdf,2026-05-08T16:48:52Z,2026-05-08T16:52:37Z,files/pdfs/fbi-017-65-hs1-101634279-100-de-18221-serial-844.pdf,677153,17e13c53b0cc0c3122b4d14d5b74a6cf8fda907179a9f8f8fea506c90c8fe09c,200,application/pdf,"""aa90d258a84c5e4fb4e7c8ceb272f24a:1778199188.102338""","Thu, 07 May 2026 23:52:14 GMT",extracted/fbi-017-65-hs1-101634279-100-de-18221-serial-844.md,ok,
fbi-018-65-hs1-101634279-100-de-26505,pdf,65_HS1-101634279_100-DE-26505,FBI,FBI,PDF,Release 01,5/8/26,11/7/57,Germany,"An FBI report from 1957 detailing the interview with Wladyslaw Krasuski, who recounted seeing a large, circular, vertically-rising vehicle in 1944 Germany near a German military compound.",TRUE,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/65_hs1-101634279_100-de-26505.jpg,https://www.war.gov/medialink/ufo/release_1/65_hs1-101634279_100-de-26505.pdf,2026-05-08T16:48:52Z,2026-05-08T16:52:40Z,files/pdfs/fbi-018-65-hs1-101634279-100-de-26505.pdf,12990300,d71c2f57a9f173b56220eb6a7f5b867a6d0ed296a0c997cd4997e26fc895f29b,200,application/pdf,"""bdc224201f8f0b21e5501adb7f7a3782:1778199189.214107""","Thu, 07 May 2026 23:52:22 GMT",extracted/fbi-018-65-hs1-101634279-100-de-26505.md,ok,
fbi-019-65-hs1-834228961-62-hq-83894-section-1,pdf,65_HS1-834228961_62-HQ-83894_Section_1,FBI,FBI,PDF,Release 01,5/8/26,N/A,N/A,"The FBI's 62-HQ-83894 case file includes investigative records, eyewitness testimonies, and public reports concerning Unidentified Flying Objects and flying discs documented between June 1947 and July 1968. The records include high-profile incident accounts, photographic evidence from sites like Oak Ridge, TN, and technical proposals regarding potential propulsion systems. Additional topics include convention programs, researcher accounts, and extensive media coverage from the period.  This file is partially posted on FBI vault with more redactions and some pages missing.  Included here is the complete case file with several newly declassified pages and only minor redactions.",,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/65_hs1-834228961_62-hq-83894_section_1.jpg,https://www.war.gov/medialink/ufo/release_1/65_hs1-834228961_62-hq-83894_section_1.pdf,2026-05-08T16:48:52Z,2026-05-08T16:52:46Z,files/pdfs/fbi-019-65-hs1-834228961-62-hq-83894-section-1.pdf,108961866,47e9d92b03cd96e2af3510ae7b583ce03c6a89acc21a3cc75c0cae3773c19c35,200,application/pdf,"""60df8be8c98d2ac5179904eed18aff6e:1778199195.868295""","Thu, 07 May 2026 23:52:53 GMT",extracted/fbi-019-65-hs1-834228961-62-hq-83894-section-1.md,ok,
fbi-020-65-hs1-834228961-62-hq-83894-section-8,pdf,65_HS1-834228961_62-HQ-83894_Section_8,FBI,FBI,PDF,Release 01,5/8/26,N/A,N/A,"The FBI's 62-HQ-83894 case file includes investigative records, eyewitness testimonies, and public reports concerning Unidentified Flying Objects and flying discs documented between June 1947 and July 1968. The records include high-profile incident accounts, photographic evidence from sites like Oak Ridge, TN, and technical proposals regarding potential propulsion systems. Additional topics include convention programs, researcher accounts, and extensive media coverage from the period.  This file is partially posted on FBI vault with more redactions and some pages missing.  Included here is the complete case file with several newly declassified pages and only minor redactions.",,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/65_hs1-834228961_62-hq-83894_section_8.jpg,https://www.war.gov/medialink/ufo/release_1/65_hs1-834228961_62-hq-83894_section_8.pdf,2026-05-08T16:48:52Z,2026-05-08T16:53:30Z,files/pdfs/fbi-020-65-hs1-834228961-62-hq-83894-section-8.pdf,120391107,29f187bce011d5e4eaad979e179dfb746d7dbe6a0701ed6cb6b32199080ffd55,200,application/pdf,"""bf140417521d6a491122ecb3ab3980c8:1778199216.095243""","Thu, 07 May 2026 23:54:02 GMT",extracted/fbi-020-65-hs1-834228961-62-hq-83894-section-8.md,ok,
fbi-021-fbi-photo-a1,image,FBI Photo A1,FBI,FBI,IMG,Release 01,5/8/26,Late 2025,N/A,"The Federal Bureau of Investigation (FBI) submitted a report of an unidentified anomalous phenomenon (UAP) to the All-domain Anomaly Resolution Office (AARO) consisting of a still image derived from a U.S. government system. The date and location of the event have not been provided.  The original imagery was altered with redactions before being submitted to AARO. An accompanying mission report was not provided. The operator reported that they were unable to positively identify the UAP.

Narrative Description: The monochrome image displays a uniform, grainy texture with a central crosshair reticle. A small, dark, and slightly irregular object is visible just below and to the right of the center of the reticle. This narrative description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",TRUE,,,,1006111,https://www.war.gov/medialink/ufo/release_1/thumbnail/fbi-photo-a1.jpg,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a1.png,2026-05-08T16:48:53Z,2026-05-08T16:56:54Z,files/images/fbi-021-fbi-photo-a1.png,94513,6e05171abaf2e9652035f276b683dab78bf8d0964d66bbed5022be7425bacee3,200,image/png,"""f8d677a3563a631cf0fb04eab18f100f:1778199268.744554""","Thu, 07 May 2026 23:55:02 GMT",extracted/fbi-021-fbi-photo-a1.md,ok,
fbi-022-fbi-photo-a2,image,FBI Photo A2,FBI,FBI,IMG,Release 01,5/8/26,Late 2025,N/A,"The Federal Bureau of Investigation (FBI) submitted a report of an unidentified anomalous phenomenon (UAP) to the All-domain Anomaly Resolution Office (AARO) consisting of a still image derived from a U.S. government system. The date and location of the event have not been provided.  The original imagery was altered with redactions before being submitted to AARO. An accompanying mission report was not provided. The operator reported that they were unable to positively identify the UAP.

Narrative Description: The monochrome image displays a mottled background with a central crosshair reticle. A dark, circular object is located at the center of the reticle. The background has a textured, uneven appearance suggesting a varied landscape or surface. This narrative description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",TRUE,,,,,https://www.war.gov/medialink/ufo/release_1/thumbnail/fbi-photo-a2.jpg,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a2.png,2026-05-08T16:48:53Z,2026-05-08T16:56:56Z,files/images/fbi-022-fbi-photo-a2.png,98192,7f7133940153eee809eb6389316bbd1b17bcb29059685c3f2d0e2ef67c4e33b8,200,image/png,"""0e8dee29ebf37a9c318daa8c93cf80e3:1778199268.890347""","Thu, 07 May 2026 23:55:02 GMT",extracted/fbi-022-fbi-photo-a2.md,ok,
